buy_mw,sell_mw,price,datetime
31.2,529.2,3497.1,2026-01-01 00:00:00
31.2,529.2,3497.07,2026-01-01 00:15:00
31.2,529.3,3497.11,2026-01-01 00:30:00
31.2,529.8,3497.1,2026-01-01 00:45:00
31.2,531.2,3497.1,2026-01-01 01:00:00
31.2,531.5,3497.09,2026-01-01 01:15:00
31.2,532.2,3497.09,2026-01-01 01:30:00
31.2,532.6,3497.08,2026-01-01 01:45:00
31.2,531.7,3498.13,2026-01-01 02:00:00
31.2,531.9,3498.14,2026-01-01 02:15:00
31.2,532.3,3497.14,2026-01-01 02:30:00
31.2,532.7,3497.15,2026-01-01 02:45:00
31.2,533.5,3497.17,2026-01-01 03:00:00
31.2,533.9,3497.29,2026-01-01 03:15:00
31.2,534.5,3499.32,2026-01-01 03:30:00
31.2,535.3,3499.32,2026-01-01 03:45:00
28.5,534.8,3900.6,2026-01-01 04:00:00
28.5,535.7,3900.58,2026-01-01 04:15:00
28.5,536.4,3900.61,2026-01-01 04:30:00
28.5,536.7,3900.59,2026-01-01 04:45:00
28.5,537.9,3900.71,2026-01-01 05:00:00
28.5,537.9,3900.71,2026-01-01 05:15:00
28.5,538.2,3900.73,2026-01-01 05:30:00
28.5,537.5,3900.6,2026-01-01 05:45:00
70.42,510.19,4050.9,2026-01-01 06:00:00
40.6,509.4,4250.15,2026-01-01 06:15:00
13.0,508.8,5173.55,2026-01-01 06:30:00
13.0,508.5,5500.06,2026-01-01 06:45:00
47.59,506.2,10000.0,2026-01-01 07:00:00
45.86,506.5,10000.0,2026-01-01 07:15:00
31.39,506.3,10000.0,2026-01-01 07:30:00
32.9,504.7,10000.0,2026-01-01 07:45:00
49.81,524.8,10000.0,2026-01-01 08:00:00
55.42,524.9,10000.0,2026-01-01 08:15:00
77.0,524.2,5500.78,2026-01-01 08:30:00
100.5,520.6,4480.74,2026-01-01 08:45:00
96.7,516.4,4480.67,2026-01-01 09:00:00
95.7,521.7,4240.67,2026-01-01 09:15:00
94.7,519.7,4150.77,2026-01-01 09:30:00
49.2,520.4,3979.14,2026-01-01 09:45:00
34.7,517.5,3700.17,2026-01-01 10:00:00
37.0,517.5,3650.14,2026-01-01 10:15:00
37.0,517.8,3530.99,2026-01-01 10:30:00
37.0,519.5,3480.2,2026-01-01 10:45:00
37.0,521.1,3480.3,2026-01-01 11:00:00
89.0,521.2,3293.47,2026-01-01 11:15:00
40.0,521.2,3440.19,2026-01-01 11:30:00
40.1,521.1,3440.22,2026-01-01 11:45:00
76.6,513.6,3293.27,2026-01-01 12:00:00
73.6,517.1,3293.09,2026-01-01 12:15:00
94.4,509.9,3259.07,2026-01-01 12:30:00
91.4,509.7,3198.22,2026-01-01 12:45:00
86.7,510.2,2668.96,2026-01-01 13:00:00
85.9,509.7,2668.2,2026-01-01 13:15:00
94.51,509.1,2800.71,2026-01-01 13:30:00
84.6,508.8,2914.06,2026-01-01 13:45:00
117.3,513.1,2999.07,2026-01-01 14:00:00
124.9,512.6,2970.23,2026-01-01 14:15:00
134.4,511.7,2963.04,2026-01-01 14:30:00
129.7,511.1,2999.92,2026-01-01 14:45:00
43.6,501.6,3339.61,2026-01-01 15:00:00
99.4,500.5,3340.95,2026-01-01 15:15:00
97.0,506.9,3529.89,2026-01-01 15:30:00
36.0,505.6,3747.81,2026-01-01 15:45:00
108.0,496.5,3749.11,2026-01-01 16:00:00
98.8,499.1,4081.42,2026-01-01 16:15:00
13.0,500.1,4321.07,2026-01-01 16:30:00
95.0,499.3,5498.11,2026-01-01 16:45:00
0.0,510.7,10000.0,2026-01-01 17:00:00
27.37,515.1,10000.0,2026-01-01 17:15:00
5.53,518.5,10000.0,2026-01-01 17:30:00
2.34,522.7,10000.0,2026-01-01 17:45:00
0.92,499.0,10000.0,2026-01-01 18:00:00
0.76,499.3,10000.0,2026-01-01 18:15:00
0.43,497.4,10000.0,2026-01-01 18:30:00
0.31,495.2,10000.0,2026-01-01 18:45:00
0.11,491.89,10000.0,2026-01-01 19:00:00
0.21,493.3,10000.0,2026-01-01 19:15:00
0.0,493.0,10000.0,2026-01-01 19:30:00
7.66,495.9,6500.41,2026-01-01 19:45:00
27.16,504.6,5000.21,2026-01-01 20:00:00
73.95,502.4,4600.48,2026-01-01 20:15:00
55.68,518.4,4500.74,2026-01-01 20:30:00
37.97,515.4,4409.44,2026-01-01 20:45:00
38.9,519.1,4391.0,2026-01-01 21:00:00
40.9,519.7,4350.93,2026-01-01 21:15:00
40.9,520.3,4200.83,2026-01-01 21:30:00
40.9,520.7,4300.79,2026-01-01 21:45:00
28.35,519.5,4000.04,2026-01-01 22:00:00
28.14,519.8,4000.09,2026-01-01 22:15:00
28.5,519.9,3950.28,2026-01-01 22:30:00
40.6,519.7,3600.88,2026-01-01 22:45:00
33.68,516.0,3500.09,2026-01-01 23:00:00
33.77,515.7,3500.02,2026-01-01 23:15:00
33.76,515.3,3500.03,2026-01-01 23:30:00
33.8,515.4,3499.4,2026-01-01 23:45:00
65.0,506.6,3496.46,2026-01-02 00:00:00
65.0,506.7,3496.45,2026-01-02 00:15:00
65.0,506.9,3496.47,2026-01-02 00:30:00
65.0,507.2,3496.48,2026-01-02 00:45:00
65.0,508.3,3496.25,2026-01-02 01:00:00
65.0,508.6,3496.25,2026-01-02 01:15:00
65.0,509.1,3496.23,2026-01-02 01:30:00
65.0,509.5,3496.22,2026-01-02 01:45:00
65.0,508.5,3497.03,2026-01-02 02:00:00
65.0,509.4,3497.02,2026-01-02 02:15:00
65.0,510.2,3496.02,2026-01-02 02:30:00
65.0,509.5,3496.03,2026-01-02 02:45:00
65.0,511.0,3496.03,2026-01-02 03:00:00
65.0,511.3,3496.1,2026-01-02 03:15:00
65.0,511.4,3498.11,2026-01-02 03:30:00
65.0,512.3,3498.11,2026-01-02 03:45:00
65.0,511.8,3500.48,2026-01-02 04:00:00
65.0,512.7,3500.28,2026-01-02 04:15:00
65.0,513.2,3500.27,2026-01-02 04:30:00
65.0,510.6,3500.28,2026-01-02 04:45:00
65.0,507.6,3500.3,2026-01-02 05:00:00
65.0,505.2,3500.4,2026-01-02 05:15:00
65.0,500.6,3530.81,2026-01-02 05:30:00
65.0,499.4,3670.86,2026-01-02 05:45:00
70.9,470.6,4600.58,2026-01-02 06:00:00
70.9,469.9,4600.02,2026-01-02 06:15:00
79.77,469.9,4500.93,2026-01-02 06:30:00
93.2,470.2,4700.73,2026-01-02 06:45:00
0.2,484.3,9998.11,2026-01-02 07:00:00
61.88,482.3,10000.0,2026-01-02 07:15:00
37.2,484.7,10000.0,2026-01-02 07:30:00
36.05,490.5,10000.0,2026-01-02 07:45:00
39.26,500.4,10000.0,2026-01-02 08:00:00
55.48,506.1,10000.0,2026-01-02 08:15:00
78.2,485.7,5920.8,2026-01-02 08:30:00
109.2,486.7,4480.91,2026-01-02 08:45:00
99.4,478.7,4481.0,2026-01-02 09:00:00
97.62,479.4,4500.78,2026-01-02 09:15:00
108.4,478.1,4290.94,2026-01-02 09:30:00
102.4,479.3,4200.83,2026-01-02 09:45:00
80.1,478.5,3999.04,2026-01-02 10:00:00
51.7,478.8,3649.18,2026-01-02 10:15:00
54.7,479.4,3400.82,2026-01-02 10:30:00
54.7,479.7,3450.74,2026-01-02 10:45:00
51.7,483.1,3479.3,2026-01-02 11:00:00
54.7,482.9,3440.34,2026-01-02 11:15:00
54.7,482.8,3440.18,2026-01-02 11:30:00
54.8,482.8,3439.83,2026-01-02 11:45:00
115.3,474.5,3292.96,2026-01-02 12:00:00
54.3,474.0,3292.06,2026-01-02 12:15:00
54.3,473.5,3250.07,2026-01-02 12:30:00
90.79,473.0,3000.37,2026-01-02 12:45:00
156.2,472.3,2669.94,2026-01-02 13:00:00
101.1,471.7,2667.91,2026-01-02 13:15:00
99.6,471.0,2800.16,2026-01-02 13:30:00
99.6,470.3,2800.87,2026-01-02 13:45:00
100.2,474.2,2900.66,2026-01-02 14:00:00
99.6,473.6,2900.72,2026-01-02 14:15:00
98.9,472.9,2950.76,2026-01-02 14:30:00
98.2,472.4,2999.0,2026-01-02 14:45:00
115.35,469.49,3000.5,2026-01-02 15:00:00
58.7,468.8,3340.19,2026-01-02 15:15:00
52.7,467.6,3529.05,2026-01-02 15:30:00
49.58,466.3,3700.7,2026-01-02 15:45:00
67.89,462.4,3700.51,2026-01-02 16:00:00
64.4,459.5,3845.81,2026-01-02 16:15:00
54.36,458.6,4000.28,2026-01-02 16:30:00
13.2,457.6,4900.14,2026-01-02 16:45:00
0.2,436.2,9998.2,2026-01-02 17:00:00
0.2,439.4,10000.0,2026-01-02 17:15:00
6.16,431.5,10000.0,2026-01-02 17:30:00
1.47,430.1,10000.0,2026-01-02 17:45:00
0.62,416.1,10000.0,2026-01-02 18:00:00
0.56,416.3,10000.0,2026-01-02 18:15:00
0.22,416.7,10000.0,2026-01-02 18:30:00
0.41,417.1,10000.0,2026-01-02 18:45:00
0.32,413.1,10000.0,2026-01-02 19:00:00
0.43,413.4,10000.0,2026-01-02 19:15:00
0.2,448.3,10000.0,2026-01-02 19:30:00
0.2,449.7,10000.0,2026-01-02 19:45:00
13.2,456.4,6445.62,2026-01-02 20:00:00
13.2,454.2,5630.75,2026-01-02 20:15:00
13.2,473.7,5500.57,2026-01-02 20:30:00
13.2,475.2,5300.84,2026-01-02 20:45:00
26.26,491.49,5000.82,2026-01-02 21:00:00
30.06,491.88,5000.75,2026-01-02 21:15:00
34.91,492.3,5000.65,2026-01-02 21:30:00
33.65,492.5,5000.68,2026-01-02 21:45:00
13.2,475.9,4600.38,2026-01-02 22:00:00
13.2,476.3,4600.38,2026-01-02 22:15:00
13.2,476.4,4600.33,2026-01-02 22:30:00
65.3,476.2,3499.7,2026-01-02 22:45:00
65.3,492.6,3499.64,2026-01-02 23:00:00
65.3,492.2,3499.65,2026-01-02 23:15:00
65.3,492.0,3499.66,2026-01-02 23:30:00
65.3,492.1,3499.67,2026-01-02 23:45:00
65.4,527.3,3495.27,2026-01-03 00:00:00
65.4,527.1,3495.25,2026-01-03 00:15:00
65.4,527.0,3495.26,2026-01-03 00:30:00
65.4,526.9,3495.27,2026-01-03 00:45:00
65.4,527.7,3495.28,2026-01-03 01:00:00
65.4,527.8,3495.27,2026-01-03 01:15:00
65.4,528.1,3495.25,2026-01-03 01:30:00
65.4,528.4,3495.25,2026-01-03 01:45:00
65.4,530.1,3496.27,2026-01-03 02:00:00
65.4,530.3,3496.25,2026-01-03 02:15:00
65.4,530.7,3495.25,2026-01-03 02:30:00
65.4,530.5,3495.26,2026-01-03 02:45:00
65.4,531.4,3495.25,2026-01-03 03:00:00
65.4,531.3,3495.3,2026-01-03 03:15:00
65.4,531.2,3497.31,2026-01-03 03:30:00
65.4,531.2,3497.29,2026-01-03 03:45:00
65.4,531.2,3499.52,2026-01-03 04:00:00
65.4,531.7,3499.42,2026-01-03 04:15:00
65.4,532.5,3499.43,2026-01-03 04:30:00
65.4,531.4,3499.44,2026-01-03 04:45:00
65.4,531.4,3500.55,2026-01-03 05:00:00
65.4,530.5,3500.56,2026-01-03 05:15:00
65.4,529.2,3530.35,2026-01-03 05:30:00
80.7,528.4,3700.81,2026-01-03 05:45:00
98.26,501.8,4172.03,2026-01-03 06:00:00
98.9,501.2,4160.47,2026-01-03 06:15:00
84.86,500.7,4500.87,2026-01-03 06:30:00
13.2,501.4,5500.58,2026-01-03 06:45:00
0.2,514.7,9900.95,2026-01-03 07:00:00
62.29,515.8,10000.0,2026-01-03 07:15:00
26.84,509.7,10000.0,2026-01-03 07:30:00
30.35,511.0,10000.0,2026-01-03 07:45:00
38.68,542.5,10000.0,2026-01-03 08:00:00
57.76,545.6,10000.0,2026-01-03 08:15:00
59.8,522.5,4822.71,2026-01-03 08:30:00
118.4,524.0,4480.95,2026-01-03 08:45:00
106.9,514.2,4480.98,2026-01-03 09:00:00
102.5,515.7,4480.97,2026-01-03 09:15:00
103.2,517.5,4480.56,2026-01-03 09:30:00
97.2,518.8,4480.58,2026-01-03 09:45:00
47.2,514.3,4240.01,2026-01-03 10:00:00
88.1,515.5,3910.49,2026-01-03 10:15:00
62.56,516.5,3670.42,2026-01-03 10:30:00
58.6,516.3,3720.4,2026-01-03 10:45:00
58.6,519.7,3720.52,2026-01-03 11:00:00
58.2,519.3,3720.59,2026-01-03 11:15:00
58.2,519.0,3720.5,2026-01-03 11:30:00
58.3,518.4,3720.46,2026-01-03 11:45:00
62.8,510.5,3530.29,2026-01-03 12:00:00
62.8,509.4,3530.14,2026-01-03 12:15:00
62.8,507.4,3530.18,2026-01-03 12:30:00
122.8,506.7,3240.27,2026-01-03 12:45:00
158.6,505.9,2910.44,2026-01-03 13:00:00
153.1,507.0,2910.42,2026-01-03 13:15:00
86.5,506.0,3050.28,2026-01-03 13:30:00
125.6,505.0,3050.39,2026-01-03 13:45:00
85.7,508.9,3150.3,2026-01-03 14:00:00
147.0,508.0,3150.39,2026-01-03 14:15:00
127.6,507.4,3200.32,2026-01-03 14:30:00
86.0,506.6,3240.19,2026-01-03 14:45:00
153.4,501.4,3240.38,2026-01-03 15:00:00
65.2,500.7,3580.48,2026-01-03 15:15:00
61.3,499.5,3770.41,2026-01-03 15:30:00
53.2,498.4,3960.42,2026-01-03 15:45:00
135.2,494.3,3860.07,2026-01-03 16:00:00
140.2,494.4,3995.38,2026-01-03 16:15:00
97.0,496.1,4149.17,2026-01-03 16:30:00
88.2,506.6,5999.79,2026-01-03 16:45:00
67.09,443.6,10000.0,2026-01-03 17:00:00
27.23,444.2,10000.0,2026-01-03 17:15:00
4.65,437.29,10000.0,2026-01-03 17:30:00
1.26,437.6,10000.0,2026-01-03 17:45:00
0.54,431.5,10000.0,2026-01-03 18:00:00
0.48,433.4,10000.0,2026-01-03 18:15:00
0.25,435.5,10000.0,2026-01-03 18:30:00
0.42,439.4,10000.0,2026-01-03 18:45:00
0.32,436.4,10000.0,2026-01-03 19:00:00
0.38,437.1,10000.0,2026-01-03 19:15:00
7.14,444.3,10000.0,2026-01-03 19:30:00
20.32,446.4,10000.0,2026-01-03 19:45:00
109.2,497.8,5450.22,2026-01-03 20:00:00
107.2,491.27,5499.56,2026-01-03 20:15:00
93.64,513.8,5300.16,2026-01-03 20:30:00
21.5,512.8,5000.91,2026-01-03 20:45:00
30.15,529.4,5000.74,2026-01-03 21:00:00
30.47,528.68,5000.74,2026-01-03 21:15:00
31.1,529.0,5000.73,2026-01-03 21:30:00
29.3,530.1,5000.76,2026-01-03 21:45:00
13.2,529.5,5000.41,2026-01-03 22:00:00
13.2,530.7,5000.38,2026-01-03 22:15:00
13.2,531.7,5000.32,2026-01-03 22:30:00
61.42,532.59,3800.77,2026-01-03 22:45:00
61.49,529.09,3800.74,2026-01-03 23:00:00
61.52,529.4,3800.73,2026-01-03 23:15:00
61.56,529.7,3800.72,2026-01-03 23:30:00
61.54,530.6,3800.73,2026-01-03 23:45:00
57.1,544.4,3494.82,2026-01-04 00:00:00
57.1,546.3,3494.75,2026-01-04 00:15:00
57.1,548.4,3494.71,2026-01-04 00:30:00
57.1,550.2,3494.62,2026-01-04 00:45:00
57.1,548.5,3494.14,2026-01-04 01:00:00
57.1,550.3,3494.12,2026-01-04 01:15:00
57.1,552.0,3494.07,2026-01-04 01:30:00
57.1,552.2,3494.07,2026-01-04 01:45:00
57.1,546.8,3495.11,2026-01-04 02:00:00
57.1,546.4,3495.09,2026-01-04 02:15:00
57.1,546.2,3494.09,2026-01-04 02:30:00
57.1,545.1,3494.08,2026-01-04 02:45:00
57.1,544.2,3494.21,2026-01-04 03:00:00
57.1,543.1,3494.22,2026-01-04 03:15:00
57.1,542.1,3496.24,2026-01-04 03:30:00
57.1,540.6,3496.27,2026-01-04 03:45:00
57.1,521.5,3500.06,2026-01-04 04:00:00
57.1,520.5,3498.82,2026-01-04 04:15:00
57.1,519.5,3500.23,2026-01-04 04:30:00
57.1,519.1,3500.22,2026-01-04 04:45:00
57.1,520.0,3500.51,2026-01-04 05:00:00
57.1,520.1,3500.5,2026-01-04 05:15:00
57.1,518.7,3600.55,2026-01-04 05:30:00
53.6,519.1,3845.11,2026-01-04 05:45:00
99.5,492.4,4300.33,2026-01-04 06:00:00
99.5,492.8,4358.33,2026-01-04 06:15:00
94.5,493.0,4500.78,2026-01-04 06:30:00
98.91,493.69,4500.94,2026-01-04 06:45:00
111.19,498.2,4600.76,2026-01-04 07:00:00
161.0,499.2,4500.86,2026-01-04 07:15:00
151.0,500.9,4500.93,2026-01-04 07:30:00
153.0,500.2,4334.32,2026-01-04 07:45:00
144.7,500.5,4240.96,2026-01-04 08:00:00
139.9,499.6,4240.96,2026-01-04 08:15:00
135.0,496.4,4240.99,2026-01-04 08:30:00
122.0,495.9,4240.99,2026-01-04 08:45:00
181.4,492.9,3770.73,2026-01-04 09:00:00
190.4,492.5,3770.63,2026-01-04 09:15:00
193.4,493.2,3770.52,2026-01-04 09:30:00
176.9,494.4,3770.34,2026-01-04 09:45:00
122.8,494.6,3770.37,2026-01-04 10:00:00
124.8,496.3,3770.21,2026-01-04 10:15:00
126.8,500.5,3580.22,2026-01-04 10:30:00
129.8,498.1,3290.45,2026-01-04 10:45:00
117.8,522.4,3290.46,2026-01-04 11:00:00
131.8,522.1,3290.41,2026-01-04 11:15:00
141.6,514.3,3240.37,2026-01-04 11:30:00
135.9,514.0,3050.38,2026-01-04 11:45:00
136.9,504.6,3010.43,2026-01-04 12:00:00
146.9,503.8,2860.51,2026-01-04 12:15:00
147.9,504.2,3050.28,2026-01-04 12:30:00
138.9,503.3,2860.08,2026-01-04 12:45:00
146.1,505.2,2400.58,2026-01-04 13:00:00
145.9,504.9,2400.09,2026-01-04 13:15:00
143.05,502.69,2700.81,2026-01-04 13:30:00
139.9,502.6,2800.98,2026-01-04 13:45:00
139.9,504.9,2720.17,2026-01-04 14:00:00
146.9,503.2,2820.06,2026-01-04 14:15:00
157.9,501.8,2800.78,2026-01-04 14:30:00
152.9,500.8,2850.41,2026-01-04 14:45:00
203.1,499.0,2860.08,2026-01-04 15:00:00
167.08,499.0,3050.09,2026-01-04 15:15:00
174.9,501.0,3150.15,2026-01-04 15:30:00
140.1,501.1,3480.21,2026-01-04 15:45:00
148.0,501.8,3290.26,2026-01-04 16:00:00
146.0,501.3,3480.3,2026-01-04 16:15:00
150.0,499.7,3720.97,2026-01-04 16:30:00
148.0,509.7,3770.94,2026-01-04 16:45:00
152.2,492.6,3834.34,2026-01-04 17:00:00
96.93,492.9,4000.87,2026-01-04 17:15:00
88.1,494.0,4600.33,2026-01-04 17:30:00
92.1,495.2,5500.16,2026-01-04 17:45:00
93.1,483.4,5601.51,2026-01-04 18:00:00
94.1,485.4,5920.56,2026-01-04 18:15:00
92.1,485.8,6061.3,2026-01-04 18:30:00
92.1,485.1,6061.38,2026-01-04 18:45:00
94.1,480.9,6350.09,2026-01-04 19:00:00
86.27,482.2,6500.06,2026-01-04 19:15:00
83.1,481.5,5920.79,2026-01-04 19:30:00
90.1,485.3,5399.1,2026-01-04 19:45:00
152.29,503.4,5000.2,2026-01-04 20:00:00
141.27,504.3,5000.15,2026-01-04 20:15:00
85.0,528.0,4999.38,2026-01-04 20:30:00
85.0,532.2,4999.34,2026-01-04 20:45:00
84.8,544.1,4999.09,2026-01-04 21:00:00
84.8,547.8,4999.06,2026-01-04 21:15:00
84.8,551.3,4999.01,2026-01-04 21:30:00
84.8,553.7,4999.01,2026-01-04 21:45:00
71.57,528.5,3800.78,2026-01-04 22:00:00
124.9,528.0,3500.72,2026-01-04 22:15:00
130.9,527.3,3500.65,2026-01-04 22:30:00
127.9,526.1,3499.91,2026-01-04 22:45:00
57.9,545.6,3499.44,2026-01-04 23:00:00
57.9,545.3,3499.44,2026-01-04 23:15:00
57.9,545.6,3499.41,2026-01-04 23:30:00
57.9,546.4,3499.41,2026-01-04 23:45:00
64.1,541.4,3497.28,2026-01-05 00:00:00
64.1,542.5,3497.26,2026-01-05 00:15:00
64.1,543.5,3497.25,2026-01-05 00:30:00
64.1,544.0,3497.25,2026-01-05 00:45:00
67.1,545.9,3305.17,2026-01-05 01:00:00
67.1,546.5,3300.36,2026-01-05 01:15:00
67.1,547.1,3314.77,2026-01-05 01:30:00
67.1,546.7,3302.73,2026-01-05 01:45:00
67.1,544.4,3384.18,2026-01-05 02:00:00
67.1,544.1,3311.25,2026-01-05 02:15:00
67.1,543.9,3300.45,2026-01-05 02:30:00
67.1,542.3,3301.4,2026-01-05 02:45:00
64.95,543.4,3471.72,2026-01-05 03:00:00
67.1,542.9,3465.0,2026-01-05 03:15:00
64.95,542.5,3471.72,2026-01-05 03:30:00
65.55,542.5,3471.52,2026-01-05 03:45:00
64.1,534.2,3500.01,2026-01-05 04:00:00
64.1,533.2,3491.04,2026-01-05 04:15:00
64.1,532.0,3500.25,2026-01-05 04:30:00
64.1,531.1,3500.24,2026-01-05 04:45:00
64.1,531.2,3500.1,2026-01-05 05:00:00
64.1,530.1,3500.12,2026-01-05 05:15:00
64.1,527.0,3500.23,2026-01-05 05:30:00
64.1,526.5,3500.58,2026-01-05 05:45:00
75.9,497.9,4349.0,2026-01-05 06:00:00
72.9,497.7,4449.25,2026-01-05 06:15:00
72.9,497.1,4499.92,2026-01-05 06:30:00
68.1,496.4,4975.0,2026-01-05 06:45:00
0.1,508.2,8200.05,2026-01-05 07:00:00
81.1,509.9,8200.31,2026-01-05 07:15:00
49.56,512.0,10000.0,2026-01-05 07:30:00
52.83,513.3,10000.0,2026-01-05 07:45:00
49.68,521.2,10000.0,2026-01-05 08:00:00
60.96,522.9,10000.0,2026-01-05 08:15:00
13.1,502.2,5353.49,2026-01-05 08:30:00
13.1,503.9,5180.8,2026-01-05 08:45:00
59.9,510.4,4710.74,2026-01-05 09:00:00
57.3,512.2,4710.62,2026-01-05 09:15:00
129.5,507.9,3970.43,2026-01-05 09:30:00
79.7,509.5,3970.39,2026-01-05 09:45:00
100.2,512.0,3430.69,2026-01-05 10:00:00
99.1,514.5,3520.68,2026-01-05 10:15:00
63.4,516.2,3710.7,2026-01-05 10:30:00
63.4,516.9,3640.24,2026-01-05 10:45:00
66.1,517.5,3540.24,2026-01-05 11:00:00
66.1,516.8,3540.17,2026-01-05 11:15:00
66.1,518.3,3540.11,2026-01-05 11:30:00
66.2,518.0,3490.15,2026-01-05 11:45:00
88.8,517.7,3200.25,2026-01-05 12:00:00
88.8,517.4,3199.22,2026-01-05 12:15:00
88.8,518.4,3210.18,2026-01-05 12:30:00
88.8,518.8,3210.14,2026-01-05 12:45:00
113.9,522.69,2999.22,2026-01-05 13:00:00
114.0,520.59,2999.17,2026-01-05 13:15:00
114.7,512.7,2999.14,2026-01-05 13:30:00
112.24,513.2,3000.1,2026-01-05 13:45:00
89.1,512.7,3099.03,2026-01-05 14:00:00
89.1,512.5,3099.01,2026-01-05 14:15:00
89.1,511.7,3020.01,2026-01-05 14:30:00
70.7,512.0,3242.87,2026-01-05 14:45:00
70.6,510.3,3399.02,2026-01-05 15:00:00
91.5,509.8,3190.97,2026-01-05 15:15:00
73.8,509.4,3290.99,2026-01-05 15:30:00
69.5,507.1,3620.98,2026-01-05 15:45:00
13.1,532.7,4710.28,2026-01-05 16:00:00
13.1,511.1,4710.39,2026-01-05 16:15:00
13.1,506.9,5100.27,2026-01-05 16:30:00
13.1,503.9,5180.55,2026-01-05 16:45:00
77.1,466.2,7999.37,2026-01-05 17:00:00
76.22,475.3,10000.0,2026-01-05 17:15:00
14.86,410.2,10000.0,2026-01-05 17:30:00
12.26,408.49,10000.0,2026-01-05 17:45:00
13.15,402.1,10000.0,2026-01-05 18:00:00
10.94,401.7,10000.0,2026-01-05 18:15:00
22.24,399.7,10000.0,2026-01-05 18:30:00
23.08,398.3,10000.0,2026-01-05 18:45:00
25.62,407.6,10000.0,2026-01-05 19:00:00
25.41,409.0,10000.0,2026-01-05 19:15:00
0.1,410.2,10000.0,2026-01-05 19:30:00
6.81,415.5,6500.48,2026-01-05 19:45:00
13.1,469.61,5499.17,2026-01-05 20:00:00
13.1,480.3,5300.89,2026-01-05 20:15:00
16.7,480.4,5099.05,2026-01-05 20:30:00
34.14,479.59,5000.67,2026-01-05 20:45:00
64.61,485.5,5000.08,2026-01-05 21:00:00
66.23,487.0,5000.05,2026-01-05 21:15:00
67.31,487.8,5000.03,2026-01-05 21:30:00
67.63,489.2,5000.03,2026-01-05 21:45:00
61.4,489.4,3930.51,2026-01-05 22:00:00
61.4,489.7,3900.85,2026-01-05 22:15:00
63.28,493.5,3800.75,2026-01-05 22:30:00
65.3,475.3,3700.7,2026-01-05 22:45:00
65.3,492.2,3500.24,2026-01-05 23:00:00
65.3,492.5,3500.25,2026-01-05 23:15:00
65.3,493.0,3500.25,2026-01-05 23:30:00
65.3,493.3,3500.23,2026-01-05 23:45:00
67.9,529.8,3399.03,2026-01-06 00:00:00
67.9,529.9,3399.1,2026-01-06 00:15:00
67.9,530.6,3399.1,2026-01-06 00:30:00
67.9,532.0,3399.08,2026-01-06 00:45:00
67.9,533.6,3299.07,2026-01-06 01:00:00
67.9,535.3,3299.02,2026-01-06 01:15:00
67.9,537.1,3299.1,2026-01-06 01:30:00
67.9,537.2,3299.09,2026-01-06 01:45:00
67.9,530.1,3299.24,2026-01-06 02:00:00
67.9,530.3,3299.28,2026-01-06 02:15:00
67.9,530.5,3299.09,2026-01-06 02:30:00
67.9,530.4,3299.33,2026-01-06 02:45:00
67.45,530.3,3471.15,2026-01-06 03:00:00
67.9,529.8,3464.16,2026-01-06 03:15:00
67.4,529.0,3471.17,2026-01-06 03:30:00
67.35,527.9,3471.18,2026-01-06 03:45:00
64.9,526.0,3499.33,2026-01-06 04:00:00
64.9,525.6,3490.35,2026-01-06 04:15:00
64.9,525.5,3499.29,2026-01-06 04:30:00
64.9,525.2,3499.3,2026-01-06 04:45:00
64.9,526.4,3499.24,2026-01-06 05:00:00
64.9,526.4,3499.25,2026-01-06 05:15:00
64.9,524.7,3499.36,2026-01-06 05:30:00
64.9,523.9,3620.62,2026-01-06 05:45:00
76.0,495.7,4348.45,2026-01-06 06:00:00
73.0,494.2,4448.34,2026-01-06 06:15:00
73.0,492.8,4499.22,2026-01-06 06:30:00
68.1,492.4,4806.78,2026-01-06 06:45:00
0.1,477.5,7800.08,2026-01-06 07:00:00
0.1,480.0,7800.02,2026-01-06 07:15:00
74.1,476.7,7800.19,2026-01-06 07:30:00
74.1,478.9,7800.62,2026-01-06 07:45:00
69.1,500.6,7800.57,2026-01-06 08:00:00
76.47,510.8,6500.13,2026-01-06 08:15:00
13.1,494.5,5352.31,2026-01-06 08:30:00
67.7,485.1,5001.08,2026-01-06 08:45:00
110.6,483.2,4400.92,2026-01-06 09:00:00
104.0,484.5,4300.97,2026-01-06 09:15:00
101.3,485.8,4487.05,2026-01-06 09:30:00
75.6,504.3,3969.35,2026-01-06 09:45:00
113.2,494.1,3430.79,2026-01-06 10:00:00
62.2,497.1,3520.71,2026-01-06 10:15:00
58.1,499.3,3710.14,2026-01-06 10:30:00
62.2,500.9,3600.57,2026-01-06 10:45:00
62.2,503.0,3539.22,2026-01-06 11:00:00
65.2,503.3,3400.82,2026-01-06 11:15:00
65.2,506.7,3400.66,2026-01-06 11:30:00
65.3,505.5,3300.75,2026-01-06 11:45:00
85.17,514.7,3100.94,2026-01-06 12:00:00
89.71,513.3,3000.86,2026-01-06 12:15:00
99.61,512.69,3000.47,2026-01-06 12:30:00
100.97,510.6,3000.42,2026-01-06 12:45:00
111.2,501.7,2800.85,2026-01-06 13:00:00
110.7,500.4,2800.63,2026-01-06 13:15:00
111.2,498.3,2800.54,2026-01-06 13:30:00
111.5,497.5,2999.12,2026-01-06 13:45:00
101.36,496.4,3000.39,2026-01-06 14:00:00
